"","Subject","Condition","Trial","Days_Past","Recall_Order","Total.Number.of.People","Unique.Within.Day","Unique.Overall","Specific.Description","Specific.Unique.Overall","Specific.Unique.Day","Vague.Description","Vague.Unique.Overall","Vague.Unique.Day"
"421",1018,"FF","forward",4,2,0,0,0,0,0,0,0,0,0
"422",1018,"FF","forward",4,2,0,0,0,0,0,0,0,0,0
"423",1018,"FF","forward",4,2,0,0,0,0,0,0,0,0,0
"424",1018,"FF","forward",3,2,0,0,0,0,0,0,0,0,0
"425",1018,"FF","forward",3,2,1,1,0,0,0,1,1,0,0
"426",1018,"FF","forward",3,2,1,1,0,0,0,1,1,0,0
"427",1018,"FF","forward",2,2,0,0,0,0,0,0,0,0,0
"428",1018,"FF","forward",2,2,0,0,0,0,0,0,0,0,0
"429",1018,"FF","forward",2,2,0,0,0,0,0,0,0,0,0
"430",1018,"FF","forward",1,2,1,1,0,1,0,1,0,0,0
"431",1018,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"432",1018,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"433",1019,"BF","backward",1,1,2,2,2,2,2,2,0,0,0
"434",1019,"BF","backward",1,1,6,6,5,3,5,6,0,0,0
"435",1019,"BF","backward",1,1,2,0,0,2,0,0,0,0,0
"436",1019,"BF","backward",2,1,8,8,6,8,6,8,0,0,0
"437",1019,"BF","backward",2,1,5,3,3,5,3,3,0,0,0
"438",1019,"BF","backward",2,1,2,0,0,2,0,0,0,0,0
"439",1019,"BF","backward",3,1,6,6,1,6,1,6,0,0,0
"440",1019,"BF","backward",3,1,3,1,1,2,0,0,1,1,1
"441",1019,"BF","backward",3,1,2,0,0,2,0,0,0,0,0
"442",1019,"BF","backward",4,1,2,2,0,2,0,2,0,0,0
"443",1019,"BF","backward",4,1,2,0,0,2,0,0,0,0,0
"444",1019,"BF","backward",4,1,4,2,1,4,1,2,0,0,0
"445",1019,"BF","forward",1,2,6,6,2,4,0,4,2,2,2
"446",1019,"BF","forward",1,2,2,0,0,2,0,0,0,0,0
"447",1019,"BF","forward",1,2,4,0,0,2,0,0,2,0,0
"448",1019,"BF","forward",2,2,4,4,0,2,0,4,2,0,0
"449",1019,"BF","forward",2,2,2,0,0,2,0,0,0,0,0
"450",1019,"BF","forward",2,2,6,2,0,6,0,2,0,0,0
"451",1019,"BF","forward",3,2,2,2,0,2,0,2,0,0,0
"452",1019,"BF","forward",3,2,4,2,0,4,0,2,0,0,0
"453",1019,"BF","forward",3,2,3,0,0,3,0,0,0,0,0
"454",1019,"BF","forward",4,2,3,3,0,3,0,3,0,0,0
"455",1019,"BF","forward",4,2,2,0,0,2,0,0,0,0,0
"456",1019,"BF","forward",4,2,2,0,0,2,0,0,0,0,0
"457",1020,"FF","forward",4,1,4,4,4,4,4,4,0,0,0
"458",1020,"FF","forward",4,1,2,3,2,4,2,3,0,0,0
"459",1020,"FF","forward",4,1,0,0,0,0,0,0,0,0,0
"460",1020,"FF","forward",3,1,4,4,0,4,0,4,0,0,0
"461",1020,"FF","forward",3,1,2,0,0,2,0,0,0,0,0
"462",1020,"FF","forward",3,1,0,0,0,0,0,0,0,0,0
"463",1020,"FF","forward",2,1,2,2,0,2,0,2,0,0,0
"464",1020,"FF","forward",2,1,2,0,0,2,0,0,0,0,0
"465",1020,"FF","forward",2,1,2,0,0,2,0,0,0,0,0
"466",1020,"FF","forward",1,1,1,1,1,1,1,1,0,0,0
"467",1020,"FF","forward",1,1,1,0,0,1,0,0,0,0,0
"468",1020,"FF","forward",1,1,1,0,0,1,0,0,0,0,0
"469",1020,"FF","forward",4,2,4,4,0,2,0,4,0,0,0
"470",1020,"FF","forward",4,2,2,0,0,2,0,0,0,0,0
"471",1020,"FF","forward",4,2,0,0,0,0,0,0,0,0,0
"472",1020,"FF","forward",3,2,4,4,0,2,0,4,0,0,0
"473",1020,"FF","forward",3,2,2,0,0,2,0,0,0,0,0
"474",1020,"FF","forward",3,2,0,0,0,0,0,0,0,0,0
"475",1020,"FF","forward",2,2,2,2,0,2,0,2,0,0,0
"476",1020,"FF","forward",2,2,2,0,0,2,0,0,0,0,0
"477",1020,"FF","forward",2,2,2,0,0,2,0,0,0,0,0
"478",1020,"FF","forward",1,2,1,1,0,1,0,1,0,0,0
"479",1020,"FF","forward",1,2,1,0,0,1,0,0,0,0,0
"480",1020,"FF","forward",1,2,1,0,0,1,0,0,0,0,0
"505",1022,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"506",1022,"BB","backward",1,1,6,6,6,1,1,1,5,5,5
"507",1022,"BB","backward",1,1,2,2,2,0,2,2,0,0,0
"508",1022,"BB","backward",2,1,6,6,5,6,5,6,0,0,0
"509",1022,"BB","backward",2,1,4,0,0,4,0,0,0,0,0
"510",1022,"BB","backward",2,1,1,0,0,1,0,0,0,0,0
"511",1022,"BB","backward",3,1,2,2,1,1,0,1,1,1,1
"512",1022,"BB","backward",3,1,1,0,0,1,0,0,0,0,0
"513",1022,"BB","backward",3,1,2,1,1,1,0,0,1,1,1
"514",1022,"BB","backward",4,1,2,2,1,1,1,1,1,0,1
"515",1022,"BB","backward",4,1,2,1,1,1,1,1,1,0,0
"516",1022,"BB","backward",4,1,2,0,0,2,0,0,0,0,0
"517",1022,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"518",1022,"BB","backward",1,2,6,6,2,2,2,6,4,0,0
"519",1022,"BB","backward",1,2,1,0,0,1,0,0,0,0,0
"520",1022,"BB","backward",2,2,7,7,1,6,0,6,1,1,1
"521",1022,"BB","backward",2,2,5,0,0,4,0,0,1,0,0
"522",1022,"BB","backward",2,2,1,0,0,1,0,0,0,0,0
"523",1022,"BB","backward",3,2,2,2,0,1,0,2,1,0,0
"524",1022,"BB","backward",3,2,4,2,0,3,0,2,1,0,0
"525",1022,"BB","backward",3,2,1,0,0,1,0,0,0,0,0
"526",1022,"BB","backward",4,2,6,6,1,5,0,5,1,1,1
"527",1022,"BB","backward",4,2,6,0,0,5,0,0,1,0,0
"528",1022,"BB","backward",4,2,2,0,0,1,0,0,1,0,0
"529",1023,"FB","forward",4,1,0,0,0,0,0,0,0,0,0
"530",1023,"FB","forward",4,1,0,0,0,0,0,0,0,0,0
"531",1023,"FB","forward",4,1,0,0,0,0,0,0,0,0,0
"532",1023,"FB","forward",3,1,4,4,4,4,4,4,0,0,0
"533",1023,"FB","forward",3,1,4,0,0,0,0,0,0,0,0
"534",1023,"FB","forward",3,1,0,0,0,0,0,0,0,0,0
"535",1023,"FB","forward",2,1,0,0,0,0,0,0,0,0,0
"536",1023,"FB","forward",2,1,0,0,0,0,0,0,0,0,0
"537",1023,"FB","forward",2,1,0,0,0,0,0,0,0,0,0
"538",1023,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"539",1023,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"540",1023,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"541",1023,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"542",1023,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"543",1023,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"544",1023,"FB","backward",2,2,0,0,0,0,0,0,0,0,0
"545",1023,"FB","backward",2,2,0,0,0,0,0,0,0,0,0
"546",1023,"FB","backward",2,2,0,0,0,0,0,0,0,0,0
"547",1023,"FB","backward",3,2,0,0,0,0,0,0,0,0,0
"548",1023,"FB","backward",3,2,0,0,0,0,0,0,0,0,0
"549",1023,"FB","backward",3,2,0,0,0,0,0,0,0,0,0
"550",1023,"FB","backward",4,2,0,0,0,0,0,0,0,0,0
"551",1023,"FB","backward",4,2,4,0,0,0,0,0,0,0,0
"552",1023,"FB","backward",4,2,0,0,0,0,0,0,0,0,0
"553",1024,"FB","forward",4,1,12,12,12,9,9,9,3,3,3
"554",1024,"FB","forward",4,1,7,4,4,7,4,4,0,0,0
"555",1024,"FB","forward",4,1,8,4,4,8,4,4,0,0,0
"556",1024,"FB","forward",3,1,3,3,1,3,1,3,0,0,0
"557",1024,"FB","forward",3,1,2,1,1,2,1,1,0,0,0
"558",1024,"FB","forward",3,1,5,4,4,5,4,4,0,0,0
"559",1024,"FB","forward",2,1,1,1,0,1,0,1,0,0,0
"560",1024,"FB","forward",2,1,3,2,0,3,0,2,0,0,0
"561",1024,"FB","forward",2,1,2,0,0,2,0,0,0,0,0
"562",1024,"FB","forward",1,1,2,2,0,2,0,2,0,0,0
"563",1024,"FB","forward",1,1,3,1,0,3,0,1,0,0,0
"564",1024,"FB","forward",1,1,0,0,0,0,0,0,0,0,0
"565",1024,"FB","backward",1,2,0,0,0,0,0,0,0,0,0
"566",1024,"FB","backward",1,2,2,2,0,2,0,2,0,0,0
"567",1024,"FB","backward",1,2,3,1,0,3,0,1,0,0,0
"568",1024,"FB","backward",2,2,2,2,0,2,0,2,0,0,0
"569",1024,"FB","backward",2,2,2,0,0,2,0,0,0,0,0
"570",1024,"FB","backward",2,2,2,0,0,2,0,0,0,0,0
"571",1024,"FB","backward",3,2,5,5,0,5,0,5,0,0,0
"572",1024,"FB","backward",3,2,4,0,0,4,0,0,0,0,0
"573",1024,"FB","backward",3,2,2,0,0,2,0,0,0,0,0
"574",1024,"FB","backward",4,2,9,9,0,9,0,9,0,0,0
"575",1024,"FB","backward",4,2,8,0,0,8,0,0,0,0,0
"576",1024,"FB","backward",4,2,12,3,0,9,0,0,3,0,3
"577",1025,"BB","backward",1,1,2,2,2,1,2,2,0,0,0
"578",1025,"BB","backward",1,1,2,2,2,0,0,0,2,2,2
"579",1025,"BB","backward",1,1,1,0,0,0,0,0,0,0,0
"580",1025,"BB","backward",2,1,1,1,0,0,0,1,0,0,0
"581",1025,"BB","backward",2,1,1,0,0,0,0,0,0,0,0
"582",1025,"BB","backward",2,1,1,0,0,0,0,0,0,0,0
"583",1025,"BB","backward",3,1,1,1,0,0,0,1,0,0,0
"584",1025,"BB","backward",3,1,1,0,0,0,0,0,0,0,0
"585",1025,"BB","backward",3,1,1,0,0,0,0,0,0,0,0
"586",1025,"BB","backward",4,1,1,1,0,0,0,1,0,0,0
"587",1025,"BB","backward",4,1,1,0,0,0,0,0,0,0,0
"588",1025,"BB","backward",4,1,1,0,0,0,0,0,0,0,0
"589",1025,"BB","backward",1,2,1,1,0,0,0,1,0,0,0
"590",1025,"BB","backward",1,2,3,2,0,1,0,0,2,0,2
"591",1025,"BB","backward",1,2,1,0,0,0,0,0,0,0,0
"592",1025,"BB","backward",2,2,1,1,0,0,0,1,0,0,0
"593",1025,"BB","backward",2,2,1,0,0,0,0,0,0,0,0
"594",1025,"BB","backward",2,2,1,0,0,0,0,0,0,0,0
"595",1025,"BB","backward",3,2,1,1,0,0,0,1,0,0,0
"596",1025,"BB","backward",3,2,1,0,0,0,0,0,0,0,0
"597",1025,"BB","backward",3,2,1,0,0,0,0,0,0,0,0
"598",1025,"BB","backward",4,2,1,1,0,0,0,1,0,0,0
"599",1025,"BB","backward",4,2,1,0,0,0,0,0,0,0,0
"600",1025,"BB","backward",4,2,1,0,0,0,0,0,0,0,0
"601",1026,"BB","backward",1,1,6,6,6,2,6,6,0,0,0
"602",1026,"BB","backward",1,1,4,3,3,2,3,3,0,0,0
"603",1026,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"604",1026,"BB","backward",2,1,3,3,0,3,0,3,0,0,0
"605",1026,"BB","backward",2,1,2,0,0,2,0,0,0,0,0
"606",1026,"BB","backward",2,1,0,0,0,0,0,0,0,0,0
"607",1026,"BB","backward",3,1,1,1,0,1,0,1,0,0,0
"608",1026,"BB","backward",3,1,1,0,0,1,0,0,0,0,0
"609",1026,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"610",1026,"BB","backward",4,1,1,1,0,1,0,1,0,0,0
"611",1026,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"612",1026,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"613",1026,"BB","backward",1,2,2,2,0,2,0,2,0,0,0
"614",1026,"BB","backward",1,2,2,0,0,2,0,0,0,0,0
"615",1026,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"616",1026,"BB","backward",2,2,3,3,1,3,1,3,0,0,0
"617",1026,"BB","backward",2,2,2,0,0,2,0,0,0,0,0
"618",1026,"BB","backward",2,2,0,0,0,0,0,0,0,0,0
"619",1026,"BB","backward",3,2,1,1,0,1,0,1,0,0,0
"620",1026,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"621",1026,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"622",1026,"BB","backward",4,2,1,1,0,1,0,1,0,0,0
"623",1026,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"624",1026,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"625",1027,"FF","forward",4,1,12,12,12,8,8,8,4,4,4
"626",1027,"FF","forward",4,1,0,0,0,0,0,0,0,0,0
"627",1027,"FF","forward",4,1,2,2,2,1,2,2,0,0,0
"628",1027,"FF","forward",3,1,9,9,4,9,4,9,0,0,0
"629",1027,"FF","forward",3,1,1,1,1,1,1,1,0,0,0
"630",1027,"FF","forward",3,1,1,1,1,1,1,1,0,0,0
"631",1027,"FF","forward",2,1,8,8,3,8,3,8,0,0,0
"632",1027,"FF","forward",2,1,1,0,0,1,0,0,0,0,0
"633",1027,"FF","forward",2,1,1,0,0,1,0,0,0,0,0
"634",1027,"FF","forward",1,1,9,9,6,7,6,7,2,0,2
"635",1027,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"636",1027,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"637",1027,"FF","forward",4,2,3,3,0,3,0,3,0,0,0
"638",1027,"FF","forward",4,2,4,1,0,4,0,1,0,0,0
"639",1027,"FF","forward",4,2,1,0,0,1,0,0,0,0,0
"640",1027,"FF","forward",3,2,3,3,0,3,0,3,0,0,0
"641",1027,"FF","forward",3,2,5,2,1,5,1,2,0,0,0
"642",1027,"FF","forward",3,2,3,0,2,3,2,0,0,0,0
"643",1027,"FF","forward",2,2,2,2,0,2,0,2,0,0,0
"644",1027,"FF","forward",2,2,5,3,0,5,0,3,0,0,0
"645",1027,"FF","forward",2,2,1,0,0,1,0,0,0,0,0
"646",1027,"FF","forward",1,2,11,11,2,9,1,9,2,1,2
"647",1027,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"648",1027,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"649",1028,"BF","backward",1,1,0,0,0,0,NA,NA,0,NA,NA
"650",1028,"BF","backward",1,1,6,6,6,6,NA,NA,0,NA,NA
"651",1028,"BF","backward",1,1,6,5,5,6,NA,NA,0,NA,NA
"652",1028,"BF","backward",2,1,3,3,1,3,NA,NA,0,NA,NA
"653",1028,"BF","backward",2,1,7,4,1,7,NA,NA,0,NA,NA
"654",1028,"BF","backward",2,1,5,0,0,5,NA,NA,0,NA,NA
"655",1028,"BF","backward",3,1,2,2,0,2,NA,NA,0,NA,NA
"656",1028,"BF","backward",3,1,6,4,0,6,NA,NA,0,NA,NA
"657",1028,"BF","backward",3,1,5,0,0,5,NA,NA,0,NA,NA
"658",1028,"BF","backward",4,1,2,2,1,2,NA,NA,0,NA,NA
"659",1028,"BF","backward",4,1,6,4,0,6,NA,NA,0,NA,NA
"660",1028,"BF","backward",4,1,6,0,0,6,NA,NA,0,NA,NA
"661",1028,"BF","forward",1,2,6,6,0,6,NA,NA,0,NA,NA
"662",1028,"BF","forward",1,2,6,0,0,6,NA,NA,0,NA,NA
"663",1028,"BF","forward",1,2,2,0,0,2,NA,NA,0,NA,NA
"664",1028,"BF","forward",2,2,5,5,0,5,NA,NA,0,NA,NA
"665",1028,"BF","forward",2,2,6,1,0,6,NA,NA,0,NA,NA
"666",1028,"BF","forward",2,2,2,0,0,2,NA,NA,0,NA,NA
"667",1028,"BF","forward",3,2,5,5,0,5,NA,NA,0,NA,NA
"668",1028,"BF","forward",3,2,7,2,0,7,NA,NA,0,NA,NA
"669",1028,"BF","forward",3,2,3,0,0,3,NA,NA,0,NA,NA
"670",1028,"BF","forward",4,2,6,6,0,6,NA,NA,0,NA,NA
"671",1028,"BF","forward",4,2,6,0,0,6,NA,NA,0,NA,NA
"672",1028,"BF","forward",4,2,0,0,0,0,NA,NA,0,NA,NA
"673",1029,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"674",1029,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"675",1029,"BB","backward",1,1,1,1,1,0,0,0,1,1,1
"676",1029,"BB","backward",2,1,2,2,2,0,0,0,2,2,2
"677",1029,"BB","backward",2,1,0,0,0,0,0,0,0,0,0
"678",1029,"BB","backward",2,1,0,0,0,0,0,0,0,0,0
"679",1029,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"680",1029,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"681",1029,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"682",1029,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"683",1029,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"684",1029,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"685",1029,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"686",1029,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"687",1029,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"688",1029,"BB","backward",2,2,0,0,0,0,0,0,0,0,0
"689",1029,"BB","backward",2,2,2,2,2,0,0,0,2,2,2
"690",1029,"BB","backward",2,2,1,1,1,0,0,0,1,1,1
"691",1029,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"692",1029,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"693",1029,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
"694",1029,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"695",1029,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"696",1029,"BB","backward",4,2,0,0,0,0,0,0,0,0,0
"697",1030,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"698",1030,"BB","backward",1,1,3,3,3,2,2,1,1,1,1
"699",1030,"BB","backward",1,1,1,1,1,1,1,0,0,0,0
"700",1030,"BB","backward",2,1,8,8,7,8,7,1,0,0,0
"701",1030,"BB","backward",2,1,2,0,0,2,0,0,0,0,0
"702",1030,"BB","backward",2,1,1,1,1,1,1,0,0,0,0
"703",1030,"BB","backward",3,1,3,3,0,2,-1,4,1,1,1
"704",1030,"BB","backward",3,1,2,0,0,1,0,0,1,0,0
"705",1030,"BB","backward",3,1,1,0,0,1,0,0,0,0,0
"706",1030,"BB","backward",4,1,2,2,0,1,0,2,1,0,1
"707",1030,"BB","backward",4,1,2,0,0,1,0,0,1,0,0
"708",1030,"BB","backward",4,1,1,0,0,1,0,0,0,0,0
"709",1030,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"710",1030,"BB","backward",1,2,2,2,0,1,0,2,1,0,1
"711",1030,"BB","backward",1,2,1,0,0,1,0,0,0,0,0
"712",1030,"BB","backward",2,2,7,7,1,7,1,6,0,0,0
"713",1030,"BB","backward",2,2,2,0,0,2,0,0,0,0,0
"714",1030,"BB","backward",2,2,1,0,0,1,0,0,0,0,0
"715",1030,"BB","backward",3,2,3,3,0,2,0,3,1,0,1
"716",1030,"BB","backward",3,2,2,0,0,1,0,0,1,0,0
"717",1030,"BB","backward",3,2,1,0,0,1,0,0,0,0,0
"718",1030,"BB","backward",4,2,2,2,0,1,0,2,1,0,1
"719",1030,"BB","backward",4,2,2,0,0,1,0,0,1,0,0
"720",1030,"BB","backward",4,2,1,0,0,1,0,0,0,0,0
"721",1031,"FF","forward",4,1,3,3,3,3,3,3,0,0,0
"722",1031,"FF","forward",4,1,4,4,4,4,4,4,0,0,0
"723",1031,"FF","forward",4,1,3,2,2,3,2,2,0,0,0
"724",1031,"FF","forward",3,1,2,2,0,2,0,2,0,0,0
"725",1031,"FF","forward",3,1,4,2,2,2,0,0,2,2,2
"726",1031,"FF","forward",3,1,5,3,3,4,2,2,1,1,1
"727",1031,"FF","forward",2,1,3,3,0,3,0,3,0,0,0
"728",1031,"FF","forward",2,1,3,0,0,3,0,0,0,0,0
"729",1031,"FF","forward",2,1,3,0,0,3,0,0,0,0,0
"730",1031,"FF","forward",1,1,2,2,0,2,0,2,0,0,0
"731",1031,"FF","forward",1,1,3,1,0,3,0,1,0,0,0
"732",1031,"FF","forward",1,1,6,3,3,3,2,0,3,1,3
"733",1031,"FF","forward",4,2,3,3,0,3,0,3,0,0,0
"734",1031,"FF","forward",4,2,3,0,0,3,0,0,0,0,0
"735",1031,"FF","forward",4,2,3,0,0,3,0,0,0,0,0
"736",1031,"FF","forward",3,2,2,2,0,2,0,2,0,0,0
"737",1031,"FF","forward",3,2,4,2,2,2,1,0,2,1,2
"738",1031,"FF","forward",3,2,5,3,3,4,2,3,1,1,0
"739",1031,"FF","forward",2,2,2,2,0,2,0,2,0,0,0
"740",1031,"FF","forward",2,2,3,1,0,3,0,1,0,0,0
"741",1031,"FF","forward",2,2,3,0,0,3,0,0,0,0,0
"742",1031,"FF","forward",1,2,2,2,0,2,0,2,0,0,0
"743",1031,"FF","forward",1,2,2,0,0,2,0,0,0,0,0
"744",1031,"FF","forward",1,2,6,4,0,3,0,1,3,0,3
"745",1032,"BB","backward",1,1,6,6,6,6,6,6,0,0,0
"746",1032,"BB","backward",1,1,3,3,3,3,3,3,0,0,0
"747",1032,"BB","backward",1,1,3,2,2,3,2,2,0,0,0
"748",1032,"BB","backward",2,1,1,1,1,1,1,1,0,0,0
"749",1032,"BB","backward",2,1,1,0,0,1,0,0,0,0,0
"750",1032,"BB","backward",2,1,1,0,0,1,0,0,0,0,0
"751",1032,"BB","backward",3,1,1,1,0,1,0,1,0,0,0
"752",1032,"BB","backward",3,1,1,0,0,1,0,0,0,0,0
"753",1032,"BB","backward",3,1,1,0,0,1,0,0,0,0,0
"754",1032,"BB","backward",4,1,1,1,0,1,0,1,0,0,0
"755",1032,"BB","backward",4,1,1,0,0,1,0,0,0,0,0
"756",1032,"BB","backward",4,1,1,0,0,1,0,0,0,0,0
"757",1032,"BB","backward",1,2,6,6,0,1,0,6,0,0,0
"758",1032,"BB","backward",1,2,3,3,0,1,0,3,0,0,0
"759",1032,"BB","backward",1,2,4,1,1,1,1,1,0,0,0
"760",1032,"BB","backward",2,2,1,1,0,1,0,1,0,0,0
"761",1032,"BB","backward",2,2,1,0,0,1,0,0,0,0,0
"762",1032,"BB","backward",2,2,1,0,0,1,0,0,0,0,0
"763",1032,"BB","backward",3,2,1,1,0,1,0,1,0,0,0
"764",1032,"BB","backward",3,2,1,0,0,1,0,0,0,0,0
"765",1032,"BB","backward",3,2,1,0,0,1,0,0,0,0,0
"766",1032,"BB","backward",4,2,1,1,0,1,0,1,0,0,0
"767",1032,"BB","backward",4,2,1,0,0,1,0,0,0,0,0
"768",1032,"BB","backward",4,2,1,0,0,1,0,0,0,0,0
"769",1033,"FF","forward",4,1,0,0,0,0,0,0,0,0,0
"770",1033,"FF","forward",4,1,7,7,7,0,0,0,7,7,7
"771",1033,"FF","forward",4,1,2,2,2,7,2,2,0,0,0
"772",1033,"FF","forward",3,1,0,0,0,0,0,0,0,0,0
"773",1033,"FF","forward",3,1,0,0,0,0,0,0,0,0,0
"774",1033,"FF","forward",3,1,0,0,0,0,0,0,0,0,0
"775",1033,"FF","forward",2,1,8,8,8,0,8,8,0,0,0
"776",1033,"FF","forward",2,1,8,0,0,0,0,0,0,0,0
"777",1033,"FF","forward",2,1,0,0,0,0,0,0,0,0,0
"778",1033,"FF","forward",1,1,7,7,7,0,0,0,7,7,7
"779",1033,"FF","forward",1,1,7,0,0,0,0,0,0,0,0
"780",1033,"FF","forward",1,1,0,0,0,0,0,0,0,0,0
"781",1033,"FF","forward",4,2,0,0,0,0,0,0,0,0,0
"782",1033,"FF","forward",4,2,7,7,0,0,0,0,7,0,7
"783",1033,"FF","forward",4,2,0,0,0,0,0,0,0,0,0
"784",1033,"FF","forward",3,2,0,0,0,0,0,0,0,0,0
"785",1033,"FF","forward",3,2,0,0,0,0,0,0,0,0,0
"786",1033,"FF","forward",3,2,0,0,0,0,0,0,0,0,0
"787",1033,"FF","forward",2,2,7,7,7,0,0,0,7,7,7
"788",1033,"FF","forward",2,2,7,0,7,0,7,0,0,0,0
"789",1033,"FF","forward",2,2,0,0,0,0,0,0,0,0,0
"790",1033,"FF","forward",1,2,7,7,7,0,0,0,7,7,7
"791",1033,"FF","forward",1,2,7,0,7,0,7,0,0,0,0
"792",1033,"FF","forward",1,2,0,0,0,0,0,0,0,0,0
"793",1034,"FF","forward",4,1,7,7,7,7,7,7,0,0,0
"794",1034,"FF","forward",4,1,4,3,3,4,3,3,0,0,0
"795",1034,"FF","forward",4,1,6,3,3,6,3,3,0,0,0
"796",1034,"FF","forward",3,1,6,6,0,6,0,6,0,0,0
"797",1034,"FF","forward",3,1,4,0,0,4,0,0,0,0,0
"798",1034,"FF","forward",3,1,4,0,0,4,0,0,0,0,0
"799",1034,"FF","forward",2,1,2,2,0,2,0,2,0,0,0
"800",1034,"FF","forward",2,1,2,0,0,2,0,0,0,0,0
"801",1034,"FF","forward",2,1,2,0,0,2,0,0,0,0,0
"802",1034,"FF","forward",1,1,4,4,2,4,2,4,0,0,0
"803",1034,"FF","forward",1,1,3,0,0,3,0,0,0,0,0
"804",1034,"FF","forward",1,1,4,0,0,4,0,0,0,0,0
"805",1034,"FF","forward",4,2,6,6,0,6,0,6,0,0,0
"806",1034,"FF","forward",4,2,4,0,0,4,0,0,0,0,0
"807",1034,"FF","forward",4,2,6,0,0,6,0,0,0,0,0
"808",1034,"FF","forward",3,2,6,6,0,6,0,6,0,0,0
"809",1034,"FF","forward",3,2,6,0,0,6,0,0,0,0,0
"810",1034,"FF","forward",3,2,4,0,0,4,0,0,0,0,0
"811",1034,"FF","forward",2,2,2,2,0,2,0,2,0,0,0
"812",1034,"FF","forward",2,2,2,0,0,2,0,0,0,0,0
"813",1034,"FF","forward",2,2,2,0,0,2,0,0,0,0,0
"814",1034,"FF","forward",1,2,2,2,0,2,0,2,0,0,0
"815",1034,"FF","forward",1,2,2,0,0,2,0,0,0,0,0
"816",1034,"FF","forward",1,2,4,2,0,4,0,2,0,0,0
"817",1035,"BB","backward",1,1,9,9,9,9,9,9,0,0,0
"818",1035,"BB","backward",1,1,2,2,2,2,2,2,0,0,0
"819",1035,"BB","backward",1,1,0,0,0,0,0,0,0,0,0
"820",1035,"BB","backward",2,1,1,1,1,1,1,1,0,0,0
"821",1035,"BB","backward",2,1,1,0,0,1,0,0,0,0,0
"822",1035,"BB","backward",2,1,0,0,0,0,0,0,0,0,0
"823",1035,"BB","backward",3,1,3,3,2,3,2,3,0,0,0
"824",1035,"BB","backward",3,1,1,0,0,1,0,0,0,0,0
"825",1035,"BB","backward",3,1,0,0,0,0,0,0,0,0,0
"826",1035,"BB","backward",4,1,1,1,1,1,1,1,0,0,0
"827",1035,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"828",1035,"BB","backward",4,1,0,0,0,0,0,0,0,0,0
"829",1035,"BB","backward",1,2,9,9,0,9,0,9,0,0,0
"830",1035,"BB","backward",1,2,2,0,0,2,0,0,0,0,0
"831",1035,"BB","backward",1,2,0,0,0,0,0,0,0,0,0
"832",1035,"BB","backward",2,2,1,1,0,1,0,1,0,0,0
"833",1035,"BB","backward",2,2,1,0,0,1,0,0,0,0,0
"834",1035,"BB","backward",2,2,0,0,0,0,0,0,0,0,0
"835",1035,"BB","backward",3,2,1,1,0,1,0,1,0,0,0
"836",1035,"BB","backward",3,2,1,0,0,1,0,0,0,0,0
"837",1035,"BB","backward",3,2,0,0,0,0,0,0,0,0,0
