Subject,SubjectID,Condition ,Trial,recall_order,current_day,trial_day,trial_time,day_no,days_past,trial,RT,condition_time_box,Response,Total Number of People,Unique Within Day,Unique Overall,Specific Description,Vague Description,Vague.Unique.Overall,Vague.Unique.Day,Specific.Unique.Overall,Specific.Unique.Day,Plural.Exists,Only.Number.Exists
1141,cxrbj7kc4b,FF,forward,2,Wednesday,Sunday,morning,1,4,13,16998.715,Morning (until noon),"vicky, henry, leah, abhi, nerm, julia, hailey",7,7,0,7,0,0,0,0,7,,
1141,cxrbj7kc4b,FF,forward,2,Wednesday,Sunday,midday,1,4,14,3531.235,Midday (noon - 6 pm),"vicky, henry, leah, abhi, nerm, julia, hailey, ",7,0,0,7,0,0,0,0,0,,
1141,cxrbj7kc4b,FF,forward,2,Wednesday,Sunday,evening,1,4,15,2557.165,Evening (after 6 pm),"vicky, henry, leah, abhi, nerm, julia, hailey",7,0,0,7,0,0,0,0,0,,
1141,cxrbj7kc4b,FF,forward,2,Wednesday,Monday,morning,2,3,16,2211.3,Morning (until noon),"vicky, henry, leah, abhi, nerm, julia, hailey",7,7,0,7,0,0,0,0,7,,
1141,cxrbj7kc4b,FF,forward,2,Wednesday,Monday,midday,2,3,17,2163.17,Midday (noon - 6 pm),"vicky, henry, leah, abhi, nerm, julia, hailey",7,0,0,7,0,0,0,0,0,,
1141,cxrbj7kc4b,FF,forward,2,Wednesday,Monday,evening,2,3,18,1989,Evening (after 6 pm),"vicky, henry, leah, abhi, nerm, julia, hailey",7,0,0,7,0,0,0,0,0,,
1141,cxrbj7kc4b,FF,forward,2,Wednesday,Tuesday,morning,3,2,19,2317.725,Morning (until noon),"vicky, henry, leah, abhi, nerm, julia, hailey",7,7,0,7,0,0,0,0,7,,
1141,cxrbj7kc4b,FF,forward,2,Wednesday,Tuesday,midday,3,2,20,1458.66,Midday (noon - 6 pm),"vicky, henry, leah, abhi, nerm, julia, hailey",7,0,0,7,0,0,0,0,0,,
1141,cxrbj7kc4b,FF,forward,2,Wednesday,Tuesday,evening,3,2,21,1809.76,Evening (after 6 pm),"vicky, henry, leah, abhi, nerm, julia, hailey",7,0,0,7,0,0,0,0,0,,
1141,cxrbj7kc4b,FF,forward,2,Wednesday,Wednesday,morning,4,1,22,2120.22,Morning (until noon),"vicky, henry, leah, abhi, nerm, julia, hailey",7,7,0,7,0,0,0,0,7,,
1141,cxrbj7kc4b,FF,forward,2,Wednesday,Wednesday,midday,4,1,23,2456.07,Midday (noon - 6 pm),"vicky, henry, leah, abhi, nerm, julia, hailey",7,0,0,7,0,0,0,0,0,,
1141,cxrbj7kc4b,FF,forward,2,Wednesday,Wednesday,evening,4,1,24,1901.63,Evening (after 6 pm),"vicky, henry, leah, abhi, nerm, julia, hailey",7,0,0,7,0,0,0,0,0,,
1142,sssu30fd0n,FB,forward,1,Thursday,Monday,morning,1,4,1,600695.385,Morning (until noon),"Saif Mir, , Cashier at chipotle",2,2,2,1,1,1,1,1,1,,
1142,sssu30fd0n,FB,forward,1,Thursday,Monday,midday,1,4,2,145240.7,Midday (noon - 6 pm),"Ayezah Mir, Saif Mir",2,1,1,2,0,0,0,1,1,,
1142,sssu30fd0n,FB,forward,1,Thursday,Monday,evening,1,4,3,9496.6,Evening (after 6 pm),"Ayezah Mir, Saif Mir, ",2,0,0,2,0,0,0,0,0,,
1142,sssu30fd0n,FB,forward,1,Thursday,Tuesday,morning,2,3,4,8100.395,Morning (until noon),"no one, ",0,0,0,0,0,0,0,0,0,,
1142,sssu30fd0n,FB,forward,1,Thursday,Tuesday,midday,2,3,5,39252.52,Midday (noon - 6 pm),"Chipotle cashier, Saif Mir , Ayezah Mir",3,3,0,2,1,0,1,0,2,,
1142,sssu30fd0n,FB,forward,1,Thursday,Tuesday,evening,2,3,6,6192.28,Evening (after 6 pm),"Ayezah Mir, Saif Mir",2,0,0,2,0,0,0,0,0,,
1142,sssu30fd0n,FB,forward,1,Thursday,Wednesday,morning,3,2,7,4450.88,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1142,sssu30fd0n,FB,forward,1,Thursday,Wednesday,midday,3,2,8,8954.035,Midday (noon - 6 pm),"Ayezah Mir, Saif Mir, chipotle cashier",3,3,0,2,1,0,1,0,2,,
1142,sssu30fd0n,FB,forward,1,Thursday,Wednesday,evening,3,2,9,6632.815,Evening (after 6 pm),"Ayezah Mir, Saif Mir, ",2,0,0,2,0,0,0,0,0,,
1142,sssu30fd0n,FB,forward,1,Thursday,Thursday,morning,4,1,10,41939.785,Morning (until noon),"Ayezah Mir, ",1,1,0,1,0,0,0,0,1,,
1142,sssu30fd0n,FB,forward,1,Thursday,Thursday,midday,4,1,11,22468.245,Midday (noon - 6 pm),"Saif Mir, Ayezah Mir, cashier at bando khan restaurant, neighbor ",4,3,2,3,1,0,1,2,2,,
1142,sssu30fd0n,FB,forward,1,Thursday,Thursday,evening,4,1,12,10610.125,Evening (after 6 pm),"Ayezah Mir, Saif Mir",2,0,0,2,0,0,0,0,0,,
1142,sssu30fd0n,FB,backward,2,Thursday,Thursday,evening,1,1,13,12967.78,Evening (after 6 pm),"Ayezah Mir, Saif Mir",2,2,0,2,0,0,0,0,2,,
1142,sssu30fd0n,FB,backward,2,Thursday,Thursday,midday,1,1,14,6376.385,Midday (noon - 6 pm),"Ayezah Mir, Saif Mir, ",2,0,0,2,0,0,0,0,0,,
1142,sssu30fd0n,FB,backward,2,Thursday,Thursday,morning,1,1,15,7312.505,Morning (until noon),"no one, ",0,0,0,0,0,0,0,0,0,,
1142,sssu30fd0n,FB,backward,2,Thursday,Wednesday,evening,2,2,16,8621.76,Evening (after 6 pm),"Ayezah Mir, Saif Mir, ",2,2,0,2,0,0,0,0,2,,
1142,sssu30fd0n,FB,backward,2,Thursday,Wednesday,midday,2,2,17,21819.195,Midday (noon - 6 pm),Saif Mir,1,1,0,1,0,0,0,0,1,,
1142,sssu30fd0n,FB,backward,2,Thursday,Wednesday,morning,2,2,18,5481.705,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1142,sssu30fd0n,FB,backward,2,Thursday,Tuesday,evening,3,3,19,6439.295,Evening (after 6 pm),"Ayezah Mir , Saif Mir",2,2,0,2,0,0,0,0,2,,
1142,sssu30fd0n,FB,backward,2,Thursday,Tuesday,midday,3,3,20,4664.715,Midday (noon - 6 pm),"Ayezah Mir, Saif Mir",2,0,0,2,0,0,0,0,0,,
1142,sssu30fd0n,FB,backward,2,Thursday,Tuesday,morning,3,3,21,4097.235,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1142,sssu30fd0n,FB,backward,2,Thursday,Monday,evening,4,4,22,12100.745,Evening (after 6 pm),"Ayezah Mir, Saif Mir",2,2,0,2,0,0,0,0,2,,
1142,sssu30fd0n,FB,backward,2,Thursday,Monday,midday,4,4,23,6937.815,Midday (noon - 6 pm),"Ayezah Mir, Saif Mir",2,0,0,2,0,0,0,0,0,,
1142,sssu30fd0n,FB,backward,2,Thursday,Monday,morning,4,4,24,3393.51,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
1143,y109baauxk,FB,forward,1,Saturday,Wednesday,morning,1,4,1,9942.525,Morning (until noon),my friends from my dorm floor,2,2,2,2,0,0,0,2,2,,
1143,y109baauxk,FB,forward,1,Saturday,Wednesday,midday,1,4,2,13267.335,Midday (noon - 6 pm),my friends from dorm floor,2,0,0,2,0,0,0,0,0,,
1143,y109baauxk,FB,forward,1,Saturday,Wednesday,evening,1,4,3,9115.995,Evening (after 6 pm),same as before,2,0,0,2,0,0,0,0,0,,
1143,y109baauxk,FB,forward,1,Saturday,Thursday,morning,2,3,4,6779.11,Morning (until noon),friends my dorm floor,2,2,0,2,0,0,0,0,2,,
1143,y109baauxk,FB,forward,1,Saturday,Thursday,midday,2,3,5,3577.185,Midday (noon - 6 pm),same,2,0,0,2,0,0,0,0,0,,
1143,y109baauxk,FB,forward,1,Saturday,Thursday,evening,2,3,6,3141.16,Evening (after 6 pm),same,2,0,0,2,0,0,0,0,0,,
1143,y109baauxk,FB,forward,1,Saturday,Friday,morning,3,2,7,7566.965,Morning (until noon),friends from my floor,2,2,0,2,0,0,0,0,2,,
1143,y109baauxk,FB,forward,1,Saturday,Friday,midday,3,2,8,3127.015,Midday (noon - 6 pm),same,2,0,0,2,0,0,0,0,0,,
1143,y109baauxk,FB,forward,1,Saturday,Friday,evening,3,2,9,9109.375,Evening (after 6 pm),my friend who got covid,1,0,1,1,0,0,0,1,0,,
1143,y109baauxk,FB,forward,1,Saturday,Saturday,morning,4,1,10,6902.57,Morning (until noon),my roomate,1,1,1,1,0,0,0,1,1,,
1143,y109baauxk,FB,forward,1,Saturday,Saturday,midday,4,1,11,3253.08,Midday (noon - 6 pm),roomate,1,0,0,1,0,0,0,0,0,,
1143,y109baauxk,FB,forward,1,Saturday,Saturday,evening,4,1,12,2534.09,Evening (after 6 pm),roomate,1,0,0,1,0,0,0,0,0,,
1143,y109baauxk,FB,backward,2,Saturday,Saturday,evening,1,1,13,5093.955,Evening (after 6 pm),roomate,1,1,0,1,0,0,0,0,1,,
1143,y109baauxk,FB,backward,2,Saturday,Saturday,midday,1,1,14,6558.48,Midday (noon - 6 pm),roomate,1,0,0,1,0,0,0,0,0,,
1143,y109baauxk,FB,backward,2,Saturday,Saturday,morning,1,1,15,2846.88,Morning (until noon),roomate,1,0,0,1,0,0,0,0,0,,
1143,y109baauxk,FB,backward,2,Saturday,Friday,evening,2,2,16,5666.115,Evening (after 6 pm),my friends,2,2,0,2,0,0,0,0,2,,
1143,y109baauxk,FB,backward,2,Saturday,Friday,midday,2,2,17,2807.42,Midday (noon - 6 pm),same,2,0,0,2,0,0,0,0,0,,
1143,y109baauxk,FB,backward,2,Saturday,Friday,morning,2,2,18,1959.28,Morning (until noon),same,2,0,0,2,0,0,0,0,0,,
1143,y109baauxk,FB,backward,2,Saturday,Thursday,evening,3,3,19,4667.41,Evening (after 6 pm),friends,2,2,0,2,0,0,0,0,2,,
1143,y109baauxk,FB,backward,2,Saturday,Thursday,midday,3,3,20,2762.975,Midday (noon - 6 pm),same,2,0,0,2,0,0,0,0,0,,
1143,y109baauxk,FB,backward,2,Saturday,Thursday,morning,3,3,21,2496.435,Morning (until noon),same,2,0,0,2,0,0,0,0,0,,
1143,y109baauxk,FB,backward,2,Saturday,Wednesday,evening,4,4,22,2193.51,Evening (after 6 pm),same,2,2,0,2,0,0,0,0,2,,
1143,y109baauxk,FB,backward,2,Saturday,Wednesday,midday,4,4,23,2282.955,Midday (noon - 6 pm),same,2,0,0,2,0,0,0,0,0,,
1143,y109baauxk,FB,backward,2,Saturday,Wednesday,morning,4,4,24,2490.905,Morning (until noon),same,2,0,0,2,0,0,0,0,0,,
1144,yksmvlk5qm,FB,forward,1,Monday,Friday,morning,1,4,1,23465.59,Morning (until noon),"only friends and family, ",4,4,4,4,0,0,0,4,4,,
1144,yksmvlk5qm,FB,forward,1,Monday,Friday,midday,1,4,2,16485.32,Midday (noon - 6 pm),only friends and family,4,0,0,4,0,0,0,0,0,,
1144,yksmvlk5qm,FB,forward,1,Monday,Friday,evening,1,4,3,4731.35,Evening (after 6 pm),Noone,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,forward,1,Monday,Saturday,morning,2,3,4,16843.765,Morning (until noon),Noone I stayed inside and didn't go out.,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,forward,1,Monday,Saturday,midday,2,3,5,14236.975,Midday (noon - 6 pm),I also stayed inside and didn't go outside.,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,forward,1,Monday,Saturday,evening,2,3,6,9830.74,Evening (after 6 pm),Noone I did nothing on saturday,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,forward,1,Monday,Sunday,morning,3,2,7,11295.465,Morning (until noon),"Noone I stayed inside, ",0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,forward,1,Monday,Sunday,midday,3,2,8,6349.075,Midday (noon - 6 pm),Noone I stayed inside,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,forward,1,Monday,Sunday,evening,3,2,9,5101.825,Evening (after 6 pm),Noone I stayed inside,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,forward,1,Monday,Monday,morning,4,1,10,11695.77,Morning (until noon),Two friends who I got food with,2,2,2,2,0,0,0,2,2,,
1144,yksmvlk5qm,FB,forward,1,Monday,Monday,midday,4,1,11,10469,Midday (noon - 6 pm),Noone I am currently inside,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,forward,1,Monday,Monday,evening,4,1,12,12364.245,Evening (after 6 pm),Noone I am not leaving at that time.,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,backward,2,Monday,Monday,evening,1,1,13,12812.07,Evening (after 6 pm),It isn't even 6pm yet,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,backward,2,Monday,Monday,midday,1,1,14,9723.325,Midday (noon - 6 pm),My two friends who I got food with,2,2,0,2,0,0,0,0,2,,
1144,yksmvlk5qm,FB,backward,2,Monday,Monday,morning,1,1,15,10566.485,Morning (until noon),Noone I was doing hw inside,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,backward,2,Monday,Sunday,evening,2,2,16,8486.625,Evening (after 6 pm),Noone I was inside,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,backward,2,Monday,Sunday,midday,2,2,17,5650.345,Midday (noon - 6 pm),Noone,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,backward,2,Monday,Sunday,morning,2,2,18,1695.865,Morning (until noon),Noone,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,backward,2,Monday,Saturday,evening,3,3,19,2099.845,Evening (after 6 pm),Noone,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,backward,2,Monday,Saturday,midday,3,3,20,1705.375,Midday (noon - 6 pm),Noone,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,backward,2,Monday,Saturday,morning,3,3,21,1608.86,Morning (until noon),Noone,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,backward,2,Monday,Friday,evening,4,4,22,2178.875,Evening (after 6 pm),Noone,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,backward,2,Monday,Friday,midday,4,4,23,3856.765,Midday (noon - 6 pm),Noone,0,0,0,0,0,0,0,0,0,,
1144,yksmvlk5qm,FB,backward,2,Monday,Friday,morning,4,4,24,2517.525,Morning (until noon),Noone,0,0,0,0,0,0,0,0,0,,
1145,ysv3jvj3eu,BB,backward,1,Tuesday,Tuesday,evening,1,1,1,23564.075,Evening (after 6 pm),"Emily , Avery, Will",3,3,3,3,0,0,0,3,3,,
1145,ysv3jvj3eu,BB,backward,1,Tuesday,Tuesday,midday,1,1,2,71204.045,Midday (noon - 6 pm),"Jane, Nina, Milo, Santiago, Kid at DREAAM, Kid at DREAAM, Kid at DREAAM, Volunteer at DREAAM, Volunteer at DREAAM, Volunteer at DREAAM, Volunteer at DREAAM, ",11,11,11,4,7,7,7,4,4,,
1145,ysv3jvj3eu,BB,backward,1,Tuesday,Tuesday,morning,1,1,3,16736.19,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
1145,ysv3jvj3eu,BB,backward,1,Tuesday,Monday,evening,2,2,4,28192.62,Evening (after 6 pm),"Emily, Avery, Will, Waiter, Sam, ",5,5,2,5,0,0,0,2,5,,
1145,ysv3jvj3eu,BB,backward,1,Tuesday,Monday,midday,2,2,5,17597.82,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1145,ysv3jvj3eu,BB,backward,1,Tuesday,Monday,morning,2,2,6,7449.15,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
1145,ysv3jvj3eu,BB,backward,1,Tuesday,Sunday,evening,3,3,7,101701.095,Evening (after 6 pm),"Lauren V, Claire , Maggie , Olivia, Shannon, Addie, Lauren B, Laura, Sophia, Mary, Ayusha, Will, Emily",13,13,11,13,0,0,0,11,13,,
1145,ysv3jvj3eu,BB,backward,1,Tuesday,Sunday,midday,3,3,8,21041.34,Midday (noon - 6 pm),"Ryan, Chuck, Kevin, Brandon, ",4,4,4,4,0,0,0,4,4,,
1145,ysv3jvj3eu,BB,backward,1,Tuesday,Sunday,morning,3,3,9,12276.25,Morning (until noon),Caroline,1,1,1,1,0,0,0,1,1,,
1145,ysv3jvj3eu,BB,backward,1,Tuesday,Saturday,evening,4,4,10,33724.32,Evening (after 6 pm),"Jane, Kaelan, Hallie, Kennedie, Emily, Avery, Justin, Will, Jess, ",9,9,5,9,0,0,0,5,9,,
1145,ysv3jvj3eu,BB,backward,1,Tuesday,Saturday,midday,4,4,11,38239.095,Midday (noon - 6 pm),"Caroline, ",1,0,0,1,0,0,0,0,0,,
1145,ysv3jvj3eu,BB,backward,1,Tuesday,Saturday,morning,4,4,12,9337.675,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
1145,ysv3jvj3eu,BB,backward,2,Tuesday,Tuesday,evening,1,1,13,14692.895,Evening (after 6 pm),"Emily, Avery, Will, ",3,3,0,3,0,0,0,0,3,,
1145,ysv3jvj3eu,BB,backward,2,Tuesday,Tuesday,midday,1,1,14,78101.185,Midday (noon - 6 pm),"Jane, Nina, Santiago, Milo, Kid at DREAAM, Kid at DREAAM, Kids at DREAAM, Volunteer at DREAAM, Volunteer at DREAAM, Volunteer at DREAAM, Volunteer at DREAAM, ",11,11,0,4,7,0,7,0,4,,
1145,ysv3jvj3eu,BB,backward,2,Tuesday,Tuesday,morning,1,1,15,15186.37,Morning (until noon),Emily,1,0,0,1,0,0,0,0,0,,
1145,ysv3jvj3eu,BB,backward,2,Tuesday,Monday,evening,2,2,16,33906.61,Evening (after 6 pm),"Will, Emily, Sam, Waiter, Avery, Tommy",6,6,1,6,0,0,0,1,6,,
1145,ysv3jvj3eu,BB,backward,2,Tuesday,Monday,midday,2,2,17,4286.275,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
1145,ysv3jvj3eu,BB,backward,2,Tuesday,Monday,morning,2,2,18,1485.375,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
1145,ysv3jvj3eu,BB,backward,2,Tuesday,Sunday,evening,3,3,19,71002.98,Evening (after 6 pm),"Emily, Maggie, Olivia, Lauren V, Lauren B, Shannon, Addie, Laura, Mary, Sophia, Claire, Will",12,12,0,12,0,0,0,0,12,,
1145,ysv3jvj3eu,BB,backward,2,Tuesday,Sunday,midday,3,3,20,21276.45,Midday (noon - 6 pm),"Ryan, Chuck, Kevin, Brandon, Maggie",5,3,0,5,0,0,0,0,3,,
1145,ysv3jvj3eu,BB,backward,2,Tuesday,Sunday,morning,3,3,21,11516,Morning (until noon),"Caroline, ",1,0,0,1,0,0,0,0,0,,
1145,ysv3jvj3eu,BB,backward,2,Tuesday,Saturday,evening,4,4,22,67614.82,Evening (after 6 pm),"Hallie, Kennedie, Kaelan, Jane, Jess, Megan, Emily, Avery, Justin, Will, Izz, Jorie",12,12,0,12,0,0,0,0,12,,
1145,ysv3jvj3eu,BB,backward,2,Tuesday,Saturday,midday,4,4,23,25007.1,Midday (noon - 6 pm),Caroline,1,0,0,1,0,0,0,0,0,,
1145,ysv3jvj3eu,BB,backward,2,Tuesday,Saturday,morning,4,4,24,8242.565,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
1146,zlpwm86uxd,FB,forward,1,Sunday,Thursday,morning,1,4,1,35971.285,Morning (until noon),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Anahi Bernal, ",4,4,4,4,0,0,0,4,4,,
1146,zlpwm86uxd,FB,forward,1,Sunday,Thursday,midday,1,4,2,10181.945,Midday (noon - 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, ",3,1,1,3,0,0,0,1,1,,
1146,zlpwm86uxd,FB,forward,1,Sunday,Thursday,evening,1,4,3,9390,Evening (after 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Andrea Santoyo",4,1,1,4,0,0,0,1,1,,
1146,zlpwm86uxd,FB,forward,1,Sunday,Friday,morning,2,3,4,13741.02,Morning (until noon),"Leo Sanchez, Jessie Arevalo, Arturo Teran",3,3,0,3,0,0,0,0,3,,
1146,zlpwm86uxd,FB,forward,1,Sunday,Friday,midday,2,3,5,7675.66,Midday (noon - 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Marisol ",4,1,1,4,0,0,0,1,1,,
1146,zlpwm86uxd,FB,forward,1,Sunday,Friday,evening,2,3,6,30634.57,Evening (after 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Julian Reyes, Zack Godoy",5,2,2,5,0,0,0,2,2,,
1146,zlpwm86uxd,FB,forward,1,Sunday,Saturday,morning,3,2,7,13164.06,Morning (until noon),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Andrea Santoyo",4,4,0,4,0,0,0,0,4,,
1146,zlpwm86uxd,FB,forward,1,Sunday,Saturday,midday,3,2,8,12081.455,Midday (noon - 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Saul Mendoza, Julian Reyes",5,1,1,5,0,0,0,1,1,,
1146,zlpwm86uxd,FB,forward,1,Sunday,Saturday,evening,3,2,9,23509.265,Evening (after 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Andrea Santoyo , Paulina Torres, Mikah, Ellis",6,3,3,6,0,0,0,3,3,,
1146,zlpwm86uxd,FB,forward,1,Sunday,Sunday,morning,4,1,10,3661.46,Morning (until noon),"Leo Sanchez, Jessie Arevalo, Arturo Teran",3,3,0,3,0,0,0,0,3,,
1146,zlpwm86uxd,FB,forward,1,Sunday,Sunday,midday,4,1,11,13493.285,Midday (noon - 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Anahi Bernal, Jackie",5,3,1,5,0,0,0,1,3,,
1146,zlpwm86uxd,FB,forward,1,Sunday,Sunday,evening,4,1,12,6883.31,Evening (after 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Vanessa",4,1,1,4,0,0,0,1,1,,
1146,zlpwm86uxd,FB,backward,2,Sunday,Sunday,evening,1,1,13,15594.835,Evening (after 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Vanessa, Anahi Bernal",5,5,0,5,0,0,0,0,5,,
1146,zlpwm86uxd,FB,backward,2,Sunday,Sunday,midday,1,1,14,13433.495,Midday (noon - 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Anahi Bernal",4,0,0,4,0,0,0,0,0,,
1146,zlpwm86uxd,FB,backward,2,Sunday,Sunday,morning,1,1,15,2929.02,Morning (until noon),"Leo Sanchez, Jessie Arevalo, Arturo Teran",3,0,0,3,0,0,0,0,0,,
1146,zlpwm86uxd,FB,backward,2,Sunday,Saturday,evening,2,2,16,15547.83,Evening (after 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Andrea, Paulina, Mikah, Ellis, Anahi",8,8,1,8,0,0,0,1,8,,
1146,zlpwm86uxd,FB,backward,2,Sunday,Saturday,midday,2,2,17,9845.91,Midday (noon - 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Anahi",4,0,0,4,0,0,0,0,0,,
1146,zlpwm86uxd,FB,backward,2,Sunday,Saturday,morning,2,2,18,5604.595,Morning (until noon),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Andrea",4,0,0,4,0,0,0,0,0,,
1146,zlpwm86uxd,FB,backward,2,Sunday,Friday,evening,3,3,19,5941.985,Evening (after 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Andrea",4,4,0,4,0,0,0,0,4,,
1146,zlpwm86uxd,FB,backward,2,Sunday,Friday,midday,3,3,20,4763.585,Midday (noon - 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Anahi",4,0,0,4,0,0,0,0,0,,
1146,zlpwm86uxd,FB,backward,2,Sunday,Friday,morning,3,3,21,5613.255,Morning (until noon),"Leo Sanchez, Jessie Arevalo, Arturo Teran",3,0,0,3,0,0,0,0,0,,
1146,zlpwm86uxd,FB,backward,2,Sunday,Thursday,evening,4,4,22,8717.47,Evening (after 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Zack, Julian Reyes",5,5,0,5,0,0,0,0,5,,
1146,zlpwm86uxd,FB,backward,2,Sunday,Thursday,midday,4,4,23,7222.56,Midday (noon - 6 pm),"Leo Sanchez, Jessie Arevalo, Arturo Teran, Julian Reyes",4,1,0,4,0,0,0,0,1,,
1146,zlpwm86uxd,FB,backward,2,Sunday,Thursday,morning,4,4,24,2441.505,Morning (until noon),"Leo Sanchez, Jessie Arevalo, Arturo Teran",3,0,0,3,0,0,0,0,0,,
1147,wsgqgyhr9z,FB,forward,1,Wednesday,Sunday,morning,1,4,1,22459.415,Morning (until noon),"Gianna , Vicky , Alex",3,3,3,3,0,0,0,3,3,,
1147,wsgqgyhr9z,FB,forward,1,Wednesday,Sunday,midday,1,4,2,12430.695,Midday (noon - 6 pm),"Karen , ",1,1,1,1,0,0,0,1,1,,
1147,wsgqgyhr9z,FB,forward,1,Wednesday,Sunday,evening,1,4,3,15954.77,Evening (after 6 pm),Gianna ,1,0,0,1,0,0,0,0,0,,
1147,wsgqgyhr9z,FB,forward,1,Wednesday,Monday,morning,2,3,4,11066.835,Morning (until noon),No one ,0,0,0,0,0,0,0,0,0,,
1147,wsgqgyhr9z,FB,forward,1,Wednesday,Monday,midday,2,3,5,7461.05,Midday (noon - 6 pm),"Karen , Vicky ",2,2,0,2,0,0,0,0,2,,
1147,wsgqgyhr9z,FB,forward,1,Wednesday,Monday,evening,2,3,6,4818.87,Evening (after 6 pm),"Karen , Vicky ",2,0,0,2,0,0,0,0,0,,
1147,wsgqgyhr9z,FB,forward,1,Wednesday,Tuesday,morning,3,2,7,6748.6,Morning (until noon),"Karen , Vicky , ",2,2,0,2,0,0,0,0,2,,
1147,wsgqgyhr9z,FB,forward,1,Wednesday,Tuesday,midday,3,2,8,8830.53,Midday (noon - 6 pm),"Alex , Vicky , Karen ",3,1,0,3,0,0,0,0,1,,
1147,wsgqgyhr9z,FB,forward,1,Wednesday,Tuesday,evening,3,2,9,9810.225,Evening (after 6 pm),"Vicky , Karen ",2,0,0,2,0,0,0,0,0,,
1147,wsgqgyhr9z,FB,forward,1,Wednesday,Wednesday,morning,4,1,10,3567.285,Morning (until noon),Gianna ,1,1,0,1,0,0,0,0,1,,
1147,wsgqgyhr9z,FB,forward,1,Wednesday,Wednesday,midday,4,1,11,5426.735,Midday (noon - 6 pm),N/a,0,0,0,0,0,0,0,0,0,,
1147,wsgqgyhr9z,FB,forward,1,Wednesday,Wednesday,evening,4,1,12,2811.8,Evening (after 6 pm),N/a,0,0,0,0,0,0,0,0,0,,
1147,wsgqgyhr9z,FB,backward,2,Wednesday,Wednesday,evening,1,1,13,15947.16,Evening (after 6 pm),"Gianna , Kayla, ",2,2,0,2,0,0,0,0,2,,
1147,wsgqgyhr9z,FB,backward,2,Wednesday,Wednesday,midday,1,1,14,9115.075,Midday (noon - 6 pm),"Gianna , eddy , Kayla",3,1,1,3,0,0,0,1,1,,
1147,wsgqgyhr9z,FB,backward,2,Wednesday,Wednesday,morning,1,1,15,2966.865,Morning (until noon),N/a,0,0,0,0,0,0,0,0,0,,
1147,wsgqgyhr9z,FB,backward,2,Wednesday,Tuesday,evening,2,2,16,12431.225,Evening (after 6 pm),"Karen , Vicky , Gianna",3,3,0,3,0,0,0,0,3,,
